user_id,signup_date,device_type,region,is_active
755,2023-12-29,mobile,South America,0
756,2024-08-20,mobile,Asia,0
757,2024-03-03,mobile,Europe,0
758,2023-08-29,mobile,North America,0
759,2024-04-02,desktop,North America,0
760,2024-05-19,mobile,South America,0
761,2023-11-21,tablet,Europe,1
762,2024-05-27,mobile,Asia,1
763,2024-08-03,tablet,Asia,1
764,2023-12-05,tablet,Asia,1
765,2023-03-03,tablet,Europe,1
766,2023-09-16,desktop,North America,1
767,2024-07-06,desktop,North America,0
768,2024-04-14,tablet,South America,0
769,2024-05-06,desktop,Europe,1
770,2023-11-05,mobile,Asia,0
771,2023-06-15,tablet,South America,0
772,2024-01-15,mobile,North America,0
773,2023-07-23,mobile,North America,0
774,2024-01-07,desktop,North America,0
775,2023-07-28,tablet,Asia,0
776,2023-05-22,desktop,South America,0
777,2024-03-20,mobile,Asia,0
778,2023-05-06,tablet,South America,1
779,2023-09-04,mobile,North America,1
780,2024-03-14,mobile,Europe,0
781,2023-08-18,tablet,North America,0
782,2023-12-19,desktop,Asia,1
783,2023-07-02,tablet,South America,0
784,2023-09-12,mobile,North America,1
785,2023-12-28,tablet,North America,0
786,2024-07-18,mobile,North America,0
787,2024-01-28,tablet,Asia,1
788,2024-06-18,mobile,South America,0
789,2024-03-07,desktop,South America,1
790,2024-02-23,mobile,North America,1
791,2023-02-11,tablet,Asia,0
792,2023-10-15,desktop,Asia,1
793,2023-06-08,mobile,Asia,0
794,2023-12-11,desktop,North America,1
795,2023-02-25,mobile,South America,0
796,2023-01-26,mobile,Europe,0
797,2024-07-20,mobile,Asia,0
798,2024-03-18,tablet,North America,0
799,2023-05-12,desktop,Europe,1
800,2023-03-10,mobile,South America,0
801,2023-12-26,desktop,Asia,0
802,2023-10-01,tablet,Asia,0
803,2023-06-15,mobile,Asia,0
804,2023-04-18,mobile,South America,1
805,2024-06-10,desktop,North America,0
806,2024-04-11,desktop,North America,0
807,2023-07-25,mobile,Asia,1
808,2023-08-27,desktop,Asia,1
809,2023-12-21,mobile,Europe,1
810,2023-03-25,tablet,North America,0
811,2024-01-03,tablet,North America,1
812,2024-08-05,tablet,Asia,0
813,2023-12-22,tablet,South America,0
814,2024-02-24,tablet,North America,1
815,2024-06-09,desktop,Europe,1
816,2024-05-21,tablet,Asia,0
817,2023-05-19,mobile,Asia,0
818,2023-04-16,desktop,South America,0
819,2023-04-03,tablet,Europe,1
820,2023-09-01,mobile,North America,0
821,2024-06-24,mobile,Asia,0
822,2023-02-11,mobile,Asia,0
823,2023-01-12,desktop,Europe,0
824,2024-05-01,mobile,South America,0
825,2023-10-30,desktop,North America,0
826,2024-01-13,tablet,Europe,0
827,2024-02-17,tablet,Europe,1
828,2024-01-04,desktop,Asia,0
829,2024-07-06,mobile,Asia,1
830,2023-04-28,tablet,South America,0
831,2023-03-21,tablet,Europe,0
832,2023-02-13,tablet,Asia,0
833,2024-08-09,tablet,South America,1
834,2023-08-19,desktop,South America,0
835,2023-08-30,desktop,Europe,0
836,2024-05-17,tablet,Europe,0
837,2023-03-26,mobile,Asia,1
838,2023-12-13,mobile,North America,0
839,2023-07-23,mobile,South America,0
840,2023-08-25,mobile,North America,0
841,2023-03-30,tablet,Europe,0
842,2024-04-06,desktop,Asia,0
843,2024-05-19,mobile,North America,0
844,2024-08-02,tablet,North America,0
845,2024-04-10,desktop,North America,1
846,2023-11-17,desktop,South America,1
847,2023-10-02,desktop,North America,1
848,2023-09-23,desktop,Europe,1
849,2024-04-09,tablet,Asia,0
850,2024-08-08,tablet,Europe,1
851,2024-04-24,mobile,South America,0
852,2023-10-05,desktop,Asia,0
853,2023-08-07,desktop,Europe,1
854,2023-01-13,mobile,North America,1
855,2023-03-21,mobile,North America,0
856,2024-04-06,mobile,Asia,1
857,2023-12-10,mobile,North America,0
858,2023-07-23,desktop,South America,0
859,2023-05-01,mobile,South America,0
860,2023-05-26,desktop,South America,0
861,2024-04-10,mobile,South America,1
862,2023-05-02,tablet,North America,0
863,2023-04-14,mobile,North America,1
864,2023-10-16,mobile,North America,0
865,2024-04-17,mobile,Europe,0
866,2023-02-02,mobile,Europe,1
867,2024-04-27,tablet,Europe,1
868,2024-03-15,tablet,North America,0
869,2024-06-10,desktop,North America,1
870,2023-01-12,desktop,Europe,0
871,2024-05-26,tablet,Europe,0
872,2024-01-12,desktop,Asia,1
873,2024-06-24,desktop,Asia,1
874,2024-07-03,tablet,Asia,0
875,2024-06-13,desktop,North America,1
876,2023-09-06,mobile,Asia,1
877,2023-04-05,desktop,South America,0
878,2023-04-12,desktop,North America,0
879,2024-04-21,mobile,Asia,0
880,2023-02-22,tablet,Asia,0
881,2024-07-05,mobile,North America,0
882,2024-07-09,desktop,Asia,0
883,2024-03-17,tablet,North America,0
884,2023-10-22,mobile,South America,0
885,2024-01-12,desktop,Europe,1
886,2023-10-18,desktop,Europe,1
887,2024-01-11,tablet,South America,0
888,2024-05-30,mobile,South America,0
889,2023-05-20,tablet,Asia,1
890,2024-01-02,desktop,North America,1
891,2023-11-08,mobile,South America,0
892,2023-05-21,mobile,South America,1
893,2023-11-08,mobile,South America,1
894,2023-02-11,mobile,Asia,0
895,2023-02-11,mobile,South America,1
896,2023-08-29,mobile,Europe,1
897,2023-05-31,tablet,South America,0
898,2023-07-21,tablet,North America,0
899,2023-12-15,tablet,South America,1
900,2023-07-14,desktop,Europe,1
901,2023-03-31,tablet,Europe,0
902,2024-04-15,desktop,South America,0
903,2023-03-18,desktop,South America,1
904,2023-08-21,mobile,North America,0
905,2023-04-01,mobile,Asia,0
906,2024-01-27,mobile,North America,1
907,2023-02-01,mobile,Europe,1
908,2023-09-03,desktop,Europe,1
909,2023-09-29,mobile,South America,0
910,2024-05-13,desktop,North America,0
911,2024-05-11,mobile,Europe,1
912,2023-05-24,mobile,South America,1
913,2023-03-24,mobile,Asia,0
914,2023-09-07,desktop,Europe,0
915,2024-05-22,tablet,Europe,1
916,2023-04-17,desktop,Europe,1
917,2023-10-13,desktop,Europe,1
918,2024-06-14,desktop,Europe,0
919,2023-09-06,desktop,Europe,0
920,2023-08-12,desktop,North America,0
921,2023-08-28,mobile,North America,0
922,2023-03-14,mobile,North America,0
923,2023-09-18,desktop,North America,1
924,2023-01-13,desktop,Asia,1
925,2024-01-15,desktop,South America,0
926,2024-04-24,desktop,North America,0
927,2023-01-08,tablet,North America,0
928,2023-08-17,desktop,South America,1
929,2023-10-04,mobile,North America,1
930,2023-01-08,desktop,North America,1
931,2023-12-02,mobile,South America,1
932,2023-03-01,tablet,North America,1
933,2024-08-02,desktop,Asia,0
934,2023-03-18,tablet,North America,1
935,2023-02-01,desktop,South America,0
936,2023-08-27,mobile,Europe,1
937,2023-05-04,mobile,South America,0
938,2023-11-22,tablet,North America,1
939,2023-08-20,tablet,Asia,1
940,2023-12-29,desktop,Europe,1
941,2023-03-25,desktop,South America,0
942,2023-12-04,tablet,Asia,1
943,2023-01-18,tablet,Europe,1
944,2023-01-06,tablet,Europe,0
945,2023-01-25,mobile,Europe,1
946,2023-09-14,tablet,South America,1
947,2023-02-21,tablet,Europe,1
948,2023-01-01,tablet,Asia,1
949,2024-01-22,tablet,South America,0
950,2023-03-02,mobile,Asia,0
951,2023-02-04,desktop,North America,0
952,2023-01-24,tablet,South America,1
953,2024-07-22,tablet,South America,0
954,2023-03-20,tablet,North America,1
955,2023-08-11,mobile,Europe,0
956,2024-03-07,tablet,Europe,1
957,2023-01-31,tablet,Europe,1
958,2023-04-25,tablet,Asia,0
959,2024-03-23,mobile,Europe,1
960,2024-04-06,desktop,North America,0
961,2024-04-06,mobile,North America,1
962,2024-04-06,tablet,North America,0
963,2024-08-14,mobile,Europe,1
964,2024-08-15,desktop,Asia,1
965,2023-05-28,mobile,Europe,0
966,2024-03-27,mobile,North America,0
967,2024-03-05,mobile,South America,1
968,2023-11-15,desktop,North America,1
969,2023-07-17,desktop,North America,1
970,2024-02-23,mobile,Europe,0
971,2023-11-24,tablet,North America,1
972,2023-07-10,mobile,Asia,1
973,2023-03-31,tablet,Asia,0
974,2024-05-01,desktop,Europe,1
975,2023-06-29,desktop,South America,0
976,2024-05-27,tablet,Asia,0
977,2023-06-04,desktop,Europe,1
978,2023-04-18,desktop,Europe,0
979,2023-08-10,desktop,Asia,0
980,2023-06-28,tablet,Asia,0
981,2024-04-16,tablet,Europe,1
982,2023-08-22,tablet,Europe,1
983,2024-01-03,tablet,South America,0
984,2023-02-15,mobile,Asia,0
985,2023-02-13,mobile,South America,1
986,2023-06-17,tablet,Europe,0
987,2024-01-02,mobile,South America,0
988,2023-08-13,desktop,South America,1
989,2023-04-19,mobile,North America,0
990,2023-10-01,mobile,South America,1
991,2023-07-07,desktop,South America,1
992,2024-02-16,desktop,North America,0
993,2024-02-12,desktop,North America,1
994,2024-07-05,tablet,South America,1
995,2024-04-30,desktop,Asia,0
996,2023-01-28,desktop,South America,0
997,2024-02-12,mobile,Asia,0
998,2024-02-07,desktop,North America,1
999,2023-05-31,tablet,South America,0
1000,2023-12-24,desktop,North America,0
1001,2024-07-28,desktop,South America,1
1002,2024-05-26,tablet,Europe,1
1003,2023-01-21,desktop,Europe,1
1004,2023-04-24,tablet,North America,0
1005,2024-01-17,mobile,South America,1
1006,2024-05-10,mobile,North America,0
1007,2023-08-15,mobile,Asia,1
1008,2024-02-25,tablet,South America,0
1009,2024-06-03,desktop,Asia,0
1010,2024-03-05,desktop,Europe,0
1011,2023-01-20,desktop,Europe,1
1012,2023-02-02,mobile,Europe,0
1013,2023-10-22,desktop,Asia,1
1014,2024-02-26,tablet,South America,0
1015,2023-05-23,desktop,Europe,0
1016,2023-02-13,desktop,North America,0
1017,2023-01-11,desktop,Europe,1
1018,2024-04-07,tablet,South America,0
1019,2024-08-04,mobile,North America,1
1020,2024-06-02,tablet,Europe,0
1021,2023-07-05,mobile,South America,1
1022,2024-03-01,mobile,North America,0
1023,2023-12-04,mobile,Asia,0
1024,2024-02-28,tablet,Europe,1
1025,2023-09-24,tablet,North America,1
1026,2023-04-19,tablet,Asia,0
1027,2023-07-13,mobile,Asia,1
1028,2023-07-10,mobile,Asia,0
1029,2024-07-23,mobile,Asia,1
1030,2023-06-17,mobile,South America,0
1031,2023-12-25,mobile,South America,0
1032,2024-05-08,mobile,Europe,0
1033,2024-07-14,mobile,North America,0
1034,2024-05-30,mobile,South America,0
1035,2024-06-23,mobile,Asia,1
1036,2024-04-18,tablet,Europe,1
1037,2023-06-07,desktop,Europe,1
1038,2023-02-07,desktop,South America,0
1039,2024-03-28,desktop,North America,1
1040,2023-01-23,tablet,North America,1
1041,2024-02-21,mobile,Asia,0
1042,2023-10-03,tablet,North America,1
1043,2024-02-26,mobile,Asia,1
1044,2023-03-16,desktop,Europe,0
1045,2023-12-31,desktop,Europe,1
1046,2023-07-17,desktop,South America,1
1047,2024-08-08,tablet,Europe,1
1048,2024-04-07,desktop,South America,0
1049,2023-01-17,desktop,Europe,1
1050,2024-06-08,desktop,North America,0
1051,2023-08-15,mobile,Europe,0
1052,2023-08-23,tablet,South America,0
1053,2023-11-16,desktop,Europe,0
1054,2024-05-08,mobile,Europe,0
1055,2024-08-17,desktop,North America,0
1056,2024-06-18,mobile,Europe,0
1057,2023-04-19,desktop,North America,1
1058,2023-10-06,tablet,South America,1
1059,2023-08-06,tablet,North America,0
1060,2023-05-12,tablet,North America,1
1061,2024-01-07,desktop,Europe,0
1062,2023-03-13,desktop,Asia,1
1063,2023-09-09,mobile,South America,0
1064,2024-06-11,desktop,North America,0
1065,2023-05-24,tablet,Europe,0
1066,2024-01-04,tablet,North America,1
1067,2024-06-11,tablet,Europe,0
1068,2024-03-24,tablet,Asia,1
1069,2024-01-15,tablet,South America,1
1070,2023-06-22,mobile,South America,1
1071,2023-12-26,mobile,North America,0
1072,2024-04-22,mobile,Europe,0
1073,2024-03-26,desktop,Europe,0
1074,2024-01-14,mobile,South America,0
1075,2023-02-03,mobile,North America,1
1076,2023-02-05,tablet,South America,0
1077,2023-03-02,desktop,South America,1
1078,2024-08-02,desktop,Europe,0
1079,2024-04-10,tablet,North America,1
1080,2023-07-06,tablet,North America,0
1081,2024-06-21,desktop,South America,0
1082,2023-07-29,mobile,South America,0
1083,2023-06-18,mobile,Europe,0
1084,2023-07-18,desktop,Asia,1
1085,2024-03-27,tablet,Europe,0
1086,2023-07-01,mobile,Europe,0
1087,2024-01-20,desktop,North America,0
1088,2023-10-29,mobile,North America,1
1089,2024-03-17,desktop,North America,0
1090,2024-03-17,tablet,North America,1
1091,2023-06-05,mobile,South America,0
1092,2023-10-08,tablet,Asia,1
1093,2023-05-08,mobile,South America,1
1094,2024-04-14,mobile,North America,0
1095,2024-07-03,tablet,Europe,1
1096,2024-01-12,desktop,South America,1
1097,2024-04-28,mobile,South America,0
1098,2024-02-12,mobile,North America,0
1099,2023-03-21,desktop,South America,1
1100,2023-05-14,tablet,South America,0
1101,2024-07-26,tablet,Asia,1
1102,2023-11-19,mobile,Asia,0
1103,2023-08-13,mobile,Europe,0
1104,2023-03-25,tablet,North America,1
1105,2024-01-17,tablet,South America,1
1106,2023-10-18,desktop,Asia,1
1107,2024-02-09,desktop,Europe,1
1108,2023-07-26,desktop,Asia,1
1109,2023-11-23,tablet,South America,1
1110,2024-08-12,mobile,Europe,1
1111,2023-07-23,tablet,Europe,0
1112,2023-10-05,mobile,Asia,0
1113,2023-12-11,tablet,Asia,0
1114,2024-08-14,mobile,South America,1
1115,2023-12-31,mobile,Asia,1
1116,2023-06-30,tablet,Asia,1
1117,2023-03-07,mobile,Europe,0
1118,2024-07-27,desktop,Asia,1
1119,2023-02-05,tablet,Asia,1
1120,2023-10-24,desktop,Asia,1
1121,2023-12-14,desktop,South America,0
1122,2023-07-20,tablet,Europe,0
1123,2024-08-23,tablet,Asia,0
1124,2023-03-27,mobile,South America,0
1125,2023-09-04,desktop,North America,1
1126,2024-03-12,mobile,North America,0
1127,2024-01-06,tablet,Europe,0
1128,2024-03-11,desktop,South America,1
1129,2024-05-05,desktop,Europe,0
1130,2023-06-26,mobile,Europe,0
1131,2024-03-08,tablet,North America,0
1132,2024-04-22,mobile,Europe,1
1133,2024-07-01,tablet,North America,0
1134,2024-05-07,tablet,South America,1
1135,2023-10-22,mobile,North America,1
1136,2023-12-21,tablet,Europe,1
1137,2024-02-17,mobile,Asia,0
1138,2024-07-31,mobile,Asia,0
1139,2024-04-06,mobile,Asia,1
1140,2024-05-30,mobile,Asia,0
1141,2023-10-07,mobile,Asia,1
1142,2023-03-27,tablet,North America,1
1143,2023-09-14,mobile,Europe,1
1144,2024-06-18,tablet,Asia,1
1145,2024-02-01,mobile,North America,1
1146,2024-02-29,desktop,South America,0
1147,2023-02-10,desktop,Asia,1
1148,2024-04-05,desktop,Europe,1
1149,2024-02-25,tablet,North America,1
1150,2023-12-16,mobile,North America,1
1151,2023-04-15,tablet,North America,0
1152,2023-11-17,mobile,Asia,1
1153,2023-01-26,tablet,Europe,1
1154,2023-02-26,desktop,Europe,1
1155,2024-01-10,desktop,Europe,1
1156,2023-02-06,desktop,Asia,0
1157,2023-05-13,desktop,South America,0
1158,2024-06-12,tablet,North America,0
1159,2023-09-10,tablet,Europe,1
1160,2024-07-23,mobile,North America,0
1161,2024-06-27,tablet,North America,1
1162,2023-11-02,mobile,Asia,1
1163,2023-06-18,mobile,South America,0
1164,2023-08-19,desktop,South America,0
1165,2024-08-19,mobile,Asia,1
1166,2024-01-02,desktop,North America,0
1167,2024-02-14,mobile,North America,1
1168,2024-05-30,mobile,Asia,1
1169,2024-05-16,tablet,Europe,1
1170,2023-01-14,tablet,North America,0
1171,2023-07-14,tablet,Asia,1
1172,2023-03-07,mobile,North America,1
1173,2023-10-31,desktop,Asia,1
1174,2024-02-20,desktop,Europe,1
1175,2023-10-22,mobile,Asia,1
1176,2023-09-09,tablet,Asia,0
1177,2024-01-18,mobile,North America,0
1178,2023-10-13,tablet,North America,0
1179,2023-12-09,mobile,Europe,1
1180,2023-08-14,desktop,Europe,0
1181,2023-07-05,tablet,Europe,1
1182,2024-02-14,mobile,Europe,1
1183,2023-02-04,mobile,South America,0
1184,2023-06-15,desktop,Europe,1
1185,2023-05-19,tablet,Asia,1
1186,2024-03-25,mobile,South America,0
1187,2023-12-08,desktop,Asia,0
1188,2023-01-14,mobile,Europe,1
1189,2023-08-09,tablet,South America,0
1190,2024-03-01,tablet,Asia,1
1191,2024-08-20,mobile,Europe,0
1192,2023-08-13,mobile,South America,1
1193,2024-01-21,desktop,Europe,0
1194,2023-11-13,tablet,Europe,0
1195,2023-04-16,mobile,South America,1
1196,2023-09-17,tablet,Europe,1
1197,2023-10-31,mobile,North America,1
1198,2023-08-20,mobile,North America,0
1199,2023-05-07,tablet,North America,0
1200,2023-06-26,tablet,Asia,1
1201,2023-11-13,desktop,Europe,1
1202,2023-02-07,desktop,Asia,1
1203,2024-05-03,desktop,Asia,0
1204,2023-07-21,tablet,South America,0
1205,2023-11-05,desktop,Asia,1
1206,2024-02-22,tablet,Europe,1
1207,2023-07-02,desktop,North America,1
1208,2024-04-03,mobile,South America,0
1209,2024-02-15,tablet,South America,0
1210,2023-11-27,desktop,Europe,1
1211,2023-12-12,mobile,Europe,0
1212,2023-11-28,tablet,North America,0
1213,2023-12-07,tablet,Asia,0
1214,2024-07-25,mobile,South America,1
1215,2024-07-13,desktop,Asia,1
1216,2023-11-03,desktop,Europe,1
1217,2023-01-25,mobile,North America,0
1218,2023-07-07,tablet,Europe,1
1219,2023-03-01,mobile,North America,1
1220,2023-04-27,desktop,South America,0
1221,2023-09-21,desktop,North America,0
1222,2024-01-22,tablet,Asia,1
1223,2024-04-24,mobile,Europe,0
1224,2024-04-11,tablet,South America,1
1225,2024-03-11,mobile,North America,0
1226,2023-05-04,desktop,Europe,1
1227,2024-01-02,desktop,Asia,1
1228,2023-12-09,desktop,Europe,0
1229,2024-02-03,tablet,North America,1
1230,2024-07-23,tablet,North America,1
1231,2024-02-19,desktop,Europe,1
1232,2023-06-16,tablet,South America,0
1233,2023-03-15,tablet,Asia,0
1234,2023-03-23,mobile,Europe,1
1235,2023-06-17,tablet,Europe,1
1236,2023-12-01,tablet,South America,1
1237,2023-01-31,tablet,Asia,0
1238,2024-03-17,tablet,Europe,1
1239,2023-08-19,tablet,North America,1
1240,2023-12-14,tablet,Asia,1
1241,2024-05-03,desktop,South America,1
1242,2023-12-18,desktop,Asia,1
1243,2024-04-14,tablet,Europe,0
1244,2023-04-28,desktop,North America,0
1245,2024-05-04,mobile,Europe,0
1246,2023-07-03,mobile,Europe,1
1247,2023-04-23,desktop,North America,1
1248,2023-05-12,tablet,Europe,0
1249,2024-02-09,mobile,Europe,1
1250,2023-10-29,desktop,Asia,1
1251,2024-07-06,mobile,South America,0
1252,2024-02-26,mobile,South America,0
1253,2023-11-07,desktop,North America,1
1254,2023-11-06,mobile,Asia,0
1255,2024-05-20,mobile,South America,0
1256,2023-06-12,mobile,Asia,0
1257,2024-08-20,tablet,Asia,0
1258,2023-06-17,desktop,North America,0
1259,2024-02-04,desktop,Europe,1
1260,2024-03-22,tablet,Asia,1
1261,2024-05-26,mobile,Europe,0
1262,2024-01-14,tablet,Europe,0
1263,2023-12-08,desktop,South America,1
1264,2023-04-02,tablet,Europe,1
1265,2023-09-05,tablet,North America,1
1266,2023-11-27,desktop,Asia,1
1267,2023-09-09,desktop,Asia,0
1268,2023-12-25,tablet,Asia,1
1269,2023-11-04,tablet,North America,1
1270,2024-06-13,tablet,Asia,1
1271,2023-12-30,mobile,Asia,0
1272,2023-09-21,tablet,Europe,0
1273,2023-02-23,mobile,Europe,1
1274,2023-10-31,tablet,Asia,0
1275,2023-07-24,desktop,Asia,0
1276,2023-08-25,desktop,Asia,1
1277,2023-11-02,mobile,Asia,1
1278,2023-02-14,desktop,Asia,0
1279,2024-07-18,desktop,South America,0
1280,2024-07-25,mobile,South America,0
1281,2023-11-07,tablet,South America,1
1282,2023-01-08,desktop,Asia,1
1283,2024-04-18,tablet,Europe,1
1284,2024-04-02,mobile,Asia,1
1285,2024-06-11,tablet,South America,0
1286,2023-02-24,tablet,South America,1
1287,2024-06-02,mobile,South America,0
1288,2023-08-26,mobile,Asia,1
1289,2024-07-16,mobile,Europe,1
1290,2023-01-10,mobile,Europe,0
1291,2023-02-26,tablet,North America,0
1292,2024-02-04,desktop,Europe,0
1293,2023-10-04,mobile,Europe,0
1294,2024-03-15,mobile,South America,0
1295,2023-07-28,desktop,North America,0
1296,2024-02-06,mobile,Europe,1
1297,2023-10-11,mobile,Europe,0
1298,2024-07-12,mobile,Asia,0
1299,2023-10-22,tablet,North America,1
1300,2024-02-21,desktop,North America,1
1301,2024-03-26,desktop,South America,1
1302,2023-02-14,tablet,South America,0
1303,2023-12-07,desktop,South America,1
1304,2023-06-09,tablet,Europe,1
1305,2023-07-28,desktop,Asia,1
1306,2024-03-14,mobile,South America,0
1307,2024-02-19,desktop,Europe,1
1308,2023-09-20,mobile,Europe,1
1309,2024-04-02,mobile,South America,0
1310,2023-05-27,mobile,North America,1
1311,2024-08-11,tablet,Europe,1
1312,2023-08-15,desktop,North America,0
1313,2024-04-01,tablet,Asia,0
1314,2023-09-09,mobile,North America,0
1315,2023-11-21,desktop,North America,1
1316,2023-01-22,desktop,South America,1
1317,2023-09-21,tablet,South America,1
1318,2023-02-20,mobile,South America,1
1319,2023-06-24,mobile,North America,0
1320,2023-10-16,desktop,Europe,0
1321,2023-02-08,desktop,North America,0
1322,2023-07-13,desktop,North America,1
1323,2023-10-07,tablet,Europe,0
1324,2023-07-08,tablet,North America,1
1325,2023-03-17,desktop,Asia,0
1326,2024-01-20,tablet,Asia,0
1327,2023-06-22,desktop,South America,0
1328,2023-11-07,tablet,Asia,0
1329,2024-07-29,tablet,North America,1
1330,2023-04-14,mobile,Asia,1
1331,2023-06-02,desktop,North America,0
1332,2023-03-25,tablet,South America,0
1333,2023-06-09,tablet,South America,0
1334,2024-05-18,tablet,Asia,1
1335,2024-08-19,tablet,South America,1
1336,2024-01-18,tablet,Europe,1
1337,2023-03-16,desktop,North America,0
1338,2024-04-16,desktop,South America,0
1339,2023-07-23,mobile,Asia,1
1340,2023-01-03,mobile,Asia,0
1341,2023-02-19,desktop,North America,0
1342,2023-03-27,tablet,North America,0
1343,2024-06-20,tablet,Asia,0
1344,2023-04-05,mobile,Asia,0
1345,2023-09-14,mobile,North America,1
1346,2023-11-07,tablet,Europe,0
1347,2023-03-21,desktop,Europe,0
1348,2023-02-06,mobile,Asia,0
1349,2023-01-09,desktop,Asia,0
1350,2024-01-03,tablet,South America,1
1351,2024-03-22,tablet,Europe,0
1352,2023-05-22,desktop,Asia,1
1353,2024-01-16,tablet,Europe,0
1354,2023-03-14,desktop,Europe,0
1355,2023-09-06,tablet,Asia,1
1356,2023-09-20,mobile,Asia,0
1357,2024-02-19,tablet,North America,1
1358,2023-11-16,tablet,Asia,1
1359,2024-08-01,tablet,North America,0
1360,2023-10-29,mobile,South America,1
1361,2024-07-30,mobile,Europe,0
1362,2023-10-01,tablet,North America,1
1363,2023-02-20,tablet,South America,0
1364,2023-05-18,tablet,South America,1
1365,2024-04-03,desktop,Europe,0
1366,2024-04-28,mobile,South America,1
1367,2023-08-24,mobile,Asia,0
1368,2024-05-23,tablet,Asia,1
1369,2023-02-15,desktop,Asia,0
1370,2024-03-08,mobile,Asia,1
1371,2024-04-25,desktop,Asia,1
1372,2023-02-15,tablet,South America,1
1373,2023-11-02,tablet,Asia,0
1374,2023-11-21,tablet,Asia,0
1375,2024-01-11,tablet,Asia,0
1376,2023-08-20,desktop,South America,1
1377,2023-09-30,desktop,Europe,1
1378,2024-03-07,tablet,Europe,1
1379,2024-04-11,desktop,Asia,0
1380,2023-11-17,desktop,Europe,0
1381,2023-11-20,mobile,South America,1
1382,2024-01-26,mobile,Europe,0
1383,2023-01-11,desktop,Asia,1
1384,2023-02-14,mobile,North America,0
1385,2023-04-15,mobile,South America,1
1386,2024-07-07,mobile,Asia,1
1387,2023-02-22,desktop,North America,1
1388,2023-08-07,mobile,North America,0
1389,2023-06-03,desktop,Asia,0
1390,2023-07-02,tablet,Asia,0
1391,2024-03-09,tablet,Asia,1
1392,2023-07-24,tablet,Europe,0
1393,2023-06-01,mobile,North America,0
1394,2023-10-12,mobile,Asia,1
1395,2023-11-23,mobile,North America,1
1396,2023-06-08,tablet,Europe,0
1397,2023-04-10,tablet,North America,1
1398,2023-08-13,tablet,South America,1
1399,2024-06-30,mobile,North America,0
1400,2023-12-07,mobile,Asia,1
1401,2024-02-05,tablet,Asia,1
1402,2023-12-01,mobile,North America,0
1403,2023-02-13,desktop,South America,1
1404,2024-07-31,desktop,North America,1
1405,2024-03-27,desktop,Europe,1
1406,2023-11-07,mobile,North America,0
1407,2023-09-30,tablet,South America,0
1408,2024-06-12,desktop,Asia,0
1409,2023-06-22,desktop,Asia,0
1410,2024-03-23,tablet,South America,0
1411,2024-05-05,mobile,South America,0
1412,2024-05-07,desktop,Asia,0
1413,2023-12-14,desktop,North America,0
1414,2023-07-05,tablet,Asia,0
1415,2023-10-21,desktop,Asia,1
1416,2023-07-07,desktop,North America,1
1417,2023-03-20,tablet,South America,0
1418,2024-06-15,desktop,Asia,0
1419,2023-05-24,desktop,Asia,1
1420,2023-07-05,tablet,Asia,1
1421,2024-05-05,mobile,South America,0
1422,2023-11-26,desktop,North America,0
1423,2024-08-07,mobile,Asia,1
1424,2023-08-20,desktop,South America,1
1425,2023-12-28,mobile,North America,0
1426,2023-02-17,tablet,South America,0
1427,2023-02-25,mobile,Asia,0
1428,2023-04-09,mobile,South America,1
1429,2023-01-06,mobile,Asia,0
1430,2024-05-23,desktop,South America,1
1431,2023-01-31,mobile,Europe,1
1432,2024-03-08,desktop,North America,0
1433,2023-08-14,tablet,South America,1
1434,2023-03-26,tablet,Europe,0
1435,2024-07-29,desktop,Europe,1
1436,2023-07-16,tablet,Asia,1
1437,2024-02-23,desktop,North America,0
1438,2024-01-29,desktop,Asia,1
1439,2023-04-14,tablet,South America,0
1440,2024-01-16,desktop,North America,0
1441,2023-08-06,mobile,Europe,0
1442,2023-04-17,desktop,Asia,0
1443,2023-05-04,desktop,Asia,0
1444,2024-07-31,desktop,Asia,1
1445,2024-06-14,tablet,South America,0
1446,2023-03-05,tablet,North America,1
1447,2023-04-26,mobile,Asia,1
1448,2023-11-15,tablet,North America,1
1449,2023-11-13,desktop,North America,1
1450,2023-10-18,tablet,Europe,0
1451,2023-03-27,mobile,Europe,1
1452,2023-02-15,tablet,North America,1
1453,2024-03-18,mobile,North America,1
1454,2023-05-28,desktop,Asia,0
1455,2023-12-11,desktop,Europe,1
1456,2023-11-29,tablet,Europe,0
1457,2023-11-20,desktop,South America,0
1458,2024-03-18,mobile,South America,0
1459,2023-02-26,tablet,Europe,0
1460,2024-07-23,tablet,South America,1
1461,2023-03-13,mobile,Asia,1
1462,2023-02-18,desktop,North America,1
1463,2023-11-07,tablet,South America,0
1464,2023-11-30,tablet,South America,0
1465,2024-03-28,tablet,North America,0
1466,2023-02-25,mobile,Asia,0
1467,2024-02-05,desktop,South America,1
1468,2023-09-25,desktop,South America,0
1469,2024-04-02,tablet,Europe,1
1470,2023-04-17,mobile,Asia,0
1471,2023-11-09,desktop,Asia,0
1472,2023-04-26,mobile,Asia,1
1473,2024-02-02,desktop,South America,1
1474,2023-10-07,tablet,South America,1
1475,2024-07-19,mobile,Asia,0
1476,2024-05-10,mobile,Europe,0
1477,2024-08-02,mobile,Europe,0
1478,2024-05-19,mobile,Europe,0
1479,2023-12-27,desktop,North America,1
1480,2023-01-02,mobile,Europe,1
1481,2024-01-31,desktop,South America,1
1482,2023-04-21,tablet,Asia,0
